Image Name,CPU Usage (%),Memory Usage (KB),Runtime (seconds)
020-117.jpg,4.117265939712524,442.4,32.6
013-48.jpg,2.155478000640869,357.7,18.9
001-196.jpg,2.141105890274048,351.3,9.3
019-147.jpg,2.1460511684417725,339.0,29.2
038-105.jpg,2.210447072982788,326.6,27.1
001-60.jpg,2.2498619556427,319.0,35.5
001-61.jpg,2.2287018299102783,320.4,32.9
002-30.jpg,2.2133901119232178,321.6,20.3
012-108.jpg,2.1345438957214355,332.3,32.5
019-146.jpg,2.1270720958709717,334.4,4.9
001-197.jpg,2.1404378414154053,334.9,9.2
027-41_2.jpg,2.1294658184051514,338.7,27.3
030-100.jpg,2.1325650215148926,333.0,4.7
001-142.jpg,2.1339941024780273,337.9,2.5
030-80.jpg,2.1250078678131104,339.9,7.3
001-88.jpg,2.116124153137207,343.1,7.3
005-189.jpg,2.141011953353882,338.7,12.2
001-63.jpg,2.1198441982269287,337.4,12.5
001-62.jpg,2.255977153778076,322.9,36.5
001-89.jpg,2.2192208766937256,320.0,30.7
039-99.jpg,2.211772918701172,320.2,53.3
019-145.jpg,2.509795904159546,321.9,53.2
001-143.jpg,2.2258951663970947,320.4,39.2
084-122.jpg,2.149984121322632,325.4,23.1
019-227.jpg,2.137615203857422,324.9,27.9
013-66.jpg,2.217116117477417,309.5,57.2
001-231.jpg,2.238239049911499,327.5,29.1
020-43.jpg,2.158108949661255,332.6,20.1
020-80.jpg,2.129690170288086,327.8,17.2
075-43.jpg,2.1744930744171143,325.1,21.5
002-36.jpg,2.1351420879364014,325.9,15.0
002-126.jpg,2.2246367931365967,325.3,25.3
019-154.jpg,2.1325271129608154,331.9,31.5
045-193.jpg,2.2353479862213135,326.6,28.6
020-6.jpg,2.141956090927124,328.7,27.5
006-104.jpg,2.153233289718628,342.0,28.4
045-230.jpg,2.1435749530792236,335.9,29.1
001-144.jpg,2.156452178955078,330.7,6.8
005-206.jpg,2.121854066848755,336.0,24.2
001-232.jpg,2.1179440021514893,340.9,26.1
001-64.jpg,2.127189874649048,341.0,29.4
001-70.jpg,2.136112928390503,344.3,5.4
005-171.jpg,2.1461422443389893,336.9,22.9
001-233.jpg,2.1331570148468018,334.8,9.8
002-35.jpg,2.137403964996338,338.2,15.2
005-14.jpg,2.521981954574585,318.7,63.6
037-59.jpg,2.3480730056762695,324.7,32.9
001-151.jpg,2.263451099395752,321.4,26.5
006-105.jpg,2.2093448638916016,320.8,28.8
019-209.jpg,2.271613121032715,319.3,49.9
001-122.jpg,2.2380499839782715,323.6,39.6
075-167.jpg,2.4402241706848145,318.8,41.9
075-173.jpg,2.2046189308166504,320.5,25.5
002-52.jpg,2.232781171798706,332.3,35.8
075-198.jpg,2.193831205368042,337.3,19.3
002-156.jpg,2.25419282913208,331.8,5.8
012-94.jpg,2.158907175064087,329.9,22.4
012-95.jpg,2.1395089626312256,329.9,21.7
018-108.jpg,2.241548776626587,323.0,28.9
005-66.jpg,2.1262869834899902,323.9,6.0
002-157.jpg,2.27252197265625,319.3,5.5
089-60.jpg,2.141211748123169,324.0,5.1
002-53.jpg,2.1589598655700684,340.3,15.9
002-90.jpg,2.1292927265167236,345.0,4.4
075-172.jpg,2.129711151123047,347.0,3.2
075-166.jpg,2.1516637802124023,339.2,18.1
001-123.jpg,2.1565229892730713,327.8,9.2
036-80.jpg,2.133119821548462,331.5,7.6
003-6.jpg,2.135759115219116,335.2,9.6
037-123.jpg,2.1361100673675537,335.5,21.2
028-213.jpg,2.139636993408203,337.6,8.1
075-170.jpg,2.176046848297119,341.1,8.5
002-86.jpg,2.1368470191955566,342.9,38.5
075-164.jpg,2.3971669673919678,325.3,56.0
019-133.jpg,2.2182300090789795,323.7,29.2
002-196.jpg,2.1492371559143066,331.6,26.9
002-51.jpg,2.1999690532684326,325.0,40.6
002-155.jpg,2.22563099861145,320.4,33.3
012-97.jpg,2.1361749172210693,329.0,24.9
005-101.jpg,2.1420230865478516,334.1,25.4
013-192.jpg,2.1330833435058594,345.3,26.4
012-96.jpg,2.129544973373413,346.0,23.8
006-202.jpg,2.132349967956543,342.8,24.6
002-50.jpg,2.13446307182312,346.1,24.3
019-126.jpg,2.138262987136841,345.8,65.7
002-197.jpg,2.1294260025024414,347.9,17.1
019-132.jpg,2.1453287601470947,351.8,19.6
002-87.jpg,2.132312059402466,347.1,12.6
075-165.jpg,2.1564810276031494,342.5,20.1
030-21.jpg,2.1361231803894043,352.3,15.5
075-171.jpg,2.1193490028381348,353.0,5.8
001-108.jpg,2.1177191734313965,353.9,3.7
003-7.jpg,2.1190590858459473,355.8,11.5
003-14.jpg,2.1284711360931396,354.1,4.1
001-124.jpg,2.1241791248321533,357.3,21.6
019-136.jpg,2.1271090507507324,355.5,28.4
075-175.jpg,2.12774920463562,358.3,7.1
002-83.jpg,2.1335816383361816,360.5,28.0
002-68.jpg,2.1345112323760986,361.5,14.1
002-178.jpg,2.135676860809326,359.4,2.9
005-49.jpg,2.9107301235198975,285.4,50.4
012-93.jpg,2.3169097900390625,321.5,46.5
005-48.jpg,2.2296462059020996,320.0,37.7
002-69.jpg,2.2259609699249268,321.3,43.7
002-82.jpg,2.238037109375,319.3,32.3
075-174.jpg,2.2740936279296875,319.6,34.3
019-123.jpg,2.1382551193237305,327.3,25.8
019-137.jpg,2.1419289112091064,342.5,22.7
003-15.jpg,2.144258975982666,341.0,27.7
019-135.jpg,2.132207155227661,338.6,26.5
075-176.jpg,2.1343579292297363,341.6,31.7
075-189.jpg,2.1395299434661865,344.0,22.8
012-91.jpg,2.1398839950561523,339.8,24.8
013-156.jpg,2.1586849689483643,336.2,33.9
075-188.jpg,2.133967876434326,334.7,11.6
076-99.jpg,2.122882127761841,339.3,20.4
075-177.jpg,2.1333348751068115,349.9,3.9
075-163.jpg,2.1212751865386963,352.4,5.3
019-134.jpg,2.1197428703308105,355.0,26.6
063-103.jpg,2.1203010082244873,355.1,7.0
075-185.jpg,2.1164610385894775,353.6,6.4
002-67.jpg,2.1177330017089844,353.0,24.3
075-191.jpg,2.123149871826172,350.6,3.5
002-177.jpg,2.128783941268921,354.5,3.5
018-100.jpg,2.134086847305298,354.8,6.4
018-101.jpg,2.1602671146392822,346.7,4.5
005-136.jpg,2.1245181560516357,345.1,3.5
002-162.jpg,2.1446831226348877,347.3,4.4
089-41.jpg,2.2435317039489746,323.3,47.2
075-190.jpg,2.2220370769500732,319.8,34.2
075-184.jpg,2.2180590629577637,319.8,9.8
002-66.jpg,2.3165829181671143,316.8,23.1
019-138.jpg,2.201638698577881,318.7,9.3
030-156.jpg,2.1419179439544678,323.3,5.2
002-216.jpg,2.1381330490112305,337.2,4.9
037-102.jpg,2.139901876449585,340.9,3.2
021-93.jpg,2.1519670486450195,343.8,6.0
089-80.jpg,2.131624221801758,346.5,4.6
075-179.jpg,2.1343910694122314,330.0,33.3
