Image Name,CPU Usage (%),Memory Usage (MiB),Runtime (seconds)
075-195.jpg,26.0,176.8,1.1118299961090088
006-219.jpg,16.1,176.7,1.1149308681488037
075-181.jpg,15.1,186.7,1.0911340713500977
002-198.jpg,17.3,183.9,1.1321749687194824
002-88.jpg,22.0,173.5,1.1414289474487305
006-153.jpg,21.0,181.0,1.0898711681365967
002-211.jpg,30.1,186.7,1.0996129512786865
006-120.jpg,15.2,174.8,1.0970611572265625
001-160.jpg,21.2,181.0,1.0876479148864746
030-61.jpg,8.5,185.4,1.097517967224121
075-119.jpg,8.3,188.8,1.0896670818328857
005-31.jpg,14.5,189.9,1.1015472412109375
001-216.jpg,16.5,185.3,1.0939970016479492
005-154.jpg,14.3,181.1,1.0899839401245117
001-82.jpg,12.5,184.2,1.0989422798156738
001-69.jpg,10.5,185.1,1.079211950302124
001-54.jpg,19.2,185.4,1.0743839740753174
030-60.jpg,10.5,176.5,1.1202239990234375
005-223.jpg,21.3,182.6,1.0765340328216553
001-161.jpg,26.2,125.5,2.372087001800537
006-121.jpg,57.1,181.3,1.3044919967651367
030-137.jpg,32.1,177.2,1.431520700454712
020-109.jpg,48.1,176.3,1.203874111175537
006-137.jpg,34.1,173.0,1.2122759819030762
001-177.jpg,39.3,173.4,1.1778690814971924
012-103.jpg,34.6,173.2,1.1223220825195312
001-81.jpg,50.7,172.5,1.168658971786499
006-88.jpg,9.3,173.2,1.1335768699645996
001-215.jpg,34.5,179.7,1.1333248615264893
020-99.jpg,39.4,181.3,1.2128570079803467
001-214.jpg,23.3,184.5,1.1140332221984863
006-89.jpg,21.2,175.2,1.145758867263794
001-162.jpg,24.8,175.6,1.203071117401123
001-176.jpg,23.4,175.8,1.1741397380828857
006-136.jpg,13.8,172.6,1.1224939823150635
030-118.jpg,3.3,180.8,1.0908808708190918
041-144.jpg,20.9,187.1,1.0937211513519287
077-99.jpg,10.6,187.6,1.0978801250457764
005-224.jpg,20.8,192.2,1.0939710140228271
012-106.jpg,22.1,189.7,1.0869958400726318
002-16.jpg,27.1,190.4,1.0869097709655762
039-80.jpg,12.4,191.7,1.0941359996795654
001-90.jpg,7.0,192.8,1.0927770137786865
020-62.jpg,8.5,187.5,1.0764241218566895
001-53.jpg,6.4,187.1,1.0789239406585693
035-100.jpg,7.0,186.9,1.075059175491333
075-62.jpg,23.9,176.3,1.2454330921173096
002-17.jpg,41.4,180.4,1.2955892086029053
012-107.jpg,33.1,178.8,1.1268117427825928
018-73.jpg,18.7,183.4,1.095836877822876
001-198.jpg,18.3,191.5,1.0874371528625488
085-115.jpg,36.4,191.7,1.0981800556182861
001-159.jpg,23.4,179.0,1.0958311557769775
002-29.jpg,19.6,178.4,1.1607508659362793
002-15.jpg,37.8,180.9,1.0893771648406982
001-213.jpg,26.8,173.1,1.119420051574707
002-28.jpg,31.4,184.1,1.1131420135498047
