Image Name,CPU Usage (%),Memory Usage (KB),Runtime (seconds)
020-117.jpg,6.3,40189867.0,2.2154738903045654
013-48.jpg,7.4,61505451.8,2.062047004699707
001-196.jpg,6.5,80560044.0,2.066333055496216
019-147.jpg,4.6,50200492.1,2.060494899749756
038-105.jpg,5.1,41566124.2,2.056142807006836
001-60.jpg,4.9,56639404.2,2.0574400424957275
001-61.jpg,13.6,31965100.5,2.0625438690185547
002-30.jpg,8.7,34193324.3,2.064378023147583
012-108.jpg,4.0,55558059.8,2.070053815841675
019-146.jpg,5.5,53837739.8,2.0525660514831543
001-197.jpg,3.5,41582507.9,2.056312084197998
027-41_2.jpg,4.0,60047275.8,2.0536818504333496
030-100.jpg,4.8,42319788.0,2.050446033477783
001-142.jpg,4.0,51462059.9,2.0664119720458984
030-80.jpg,10.1,49938348.0,2.0629489421844482
001-88.jpg,13.5,37207979.2,2.0696310997009277
005-189.jpg,9.3,55656363.4,2.065742015838623
001-63.jpg,6.5,31178667.5,2.0544400215148926
001-62.jpg,8.7,63422379.5,2.0524752140045166
001-89.jpg,5.9,61636523.5,2.061005115509033
039-99.jpg,7.4,38076331.6,2.0571987628936768
019-145.jpg,6.8,51019691.4,2.0593421459198
001-143.jpg,6.5,58982315.4,2.055263042449951
084-122.jpg,6.0,32898987.5,2.0517678260803223
019-227.jpg,7.4,56180651.5,2.0738861560821533
013-66.jpg,4.6,62488491.3,2.056922197341919
001-231.jpg,5.4,55181228.8,2.066262722015381
020-43.jpg,5.1,43188140.4,2.069254159927368
020-80.jpg,5.5,72204204.3,2.0549209117889404
075-43.jpg,6.1,67583916.1,2.0512499809265137
002-36.jpg,8.0,34553772.1,2.052891254425049
002-126.jpg,14.7,48906156.0,2.0547027587890625
019-154.jpg,6.3,63078315.4,2.0644259452819824
045-193.jpg,4.8,60686251.5,2.054625988006592
020-6.jpg,5.5,44351403.4,2.068434000015259
006-104.jpg,5.0,58982315.5,2.063443183898926
045-230.jpg,6.2,33914795.6,2.062375068664551
001-144.jpg,4.4,38420395.8,2.0634870529174805
005-206.jpg,12.0,60145579.6,2.0627248287200928
001-232.jpg,9.3,73564075.2,2.0583269596099854
001-64.jpg,8.9,37371819.2,2.0614757537841797
001-70.jpg,11.7,38387627.1,2.055972099304199
005-171.jpg,10.0,54575019.0,2.0634121894836426
001-233.jpg,16.7,41418667.0,2.057141065597534
002-35.jpg,9.0,62193579.8,2.0688817501068115
005-14.jpg,4.5,41353132.0,2.062061071395874
037-59.jpg,6.2,61374379.9,2.0548059940338135
001-151.jpg,4.1,57966507.9,2.061920166015625
006-105.jpg,6.1,46284715.9,2.0592129230499268
019-209.jpg,4.6,45678508.3,2.06288480758667
001-122.jpg,4.6,68779948.2,2.055446147918701
075-167.jpg,4.2,54329260.5,2.062117099761963
075-173.jpg,5.3,62750636.4,2.063173294067383
002-52.jpg,9.6,62865323.6,2.060453176498413
075-198.jpg,4.9,45629355.4,2.067960262298584
002-156.jpg,19.0,19316652.7,2.0848779678344727
012-94.jpg,36.5,60293036.6,2.06315279006958
012-95.jpg,16.9,58802091.3,2.106161117553711
018-108.jpg,8.0,56213419.4,2.0585086345672607
005-66.jpg,12.8,65519531.4,2.064467191696167
002-157.jpg,5.8,61292459.5,2.057961940765381
089-60.jpg,6.0,37732267.4,2.055413007736206
002-53.jpg,3.6,35405739.5,2.0612123012542725
002-90.jpg,4.0,41402283.5,2.0612590312957764
075-172.jpg,7.4,67895211.5,2.0542101860046387
075-166.jpg,11.0,40665003.5,2.056102991104126
001-123.jpg,3.5,33046443.4,2.062734842300415
036-80.jpg,7.2,45563819.5,2.0645792484283447
003-6.jpg,4.2,68206507.4,2.065575122833252
037-123.jpg,3.7,55902123.5,2.0641138553619385
028-213.jpg,4.8,43827115.4,2.063717842102051
075-170.jpg,10.1,56410027.4,2.0608649253845215
002-86.jpg,4.9,62963627.4,2.06217098236084
075-164.jpg,3.4,37601195.5,2.0527029037475586
019-133.jpg,6.4,67436459.5,2.057800769805908
002-196.jpg,7.0,38371243.4,2.070720911026001
