Image Name,CPU Usage (%),Memory Usage (KB),Runtime (seconds)
020-117.jpg,52.5,102.5,2.1836981773376465
013-48.jpg,49.4,70.9,2.0807201862335205
001-196.jpg,59.0,67.0,2.066396951675415
019-147.jpg,27.1,67.2,2.0699472427368164
038-105.jpg,21.8,64.3,2.0752477645874023
001-60.jpg,40.9,67.5,2.0568671226501465
001-61.jpg,13.1,65.9,2.0657942295074463
002-30.jpg,21.2,67.3,2.0587220191955566
012-108.jpg,45.4,68.2,2.0890719890594482
019-146.jpg,27.3,48.7,2.0829081535339355
001-197.jpg,58.7,50.3,2.29784893989563
027-41_2.jpg,25.6,48.5,2.088956832885742
030-100.jpg,52.8,53.0,2.10309100151062
001-142.jpg,34.8,50.8,2.073032855987549
030-80.jpg,27.1,53.0,2.060879945755005
001-88.jpg,22.8,59.7,2.053145170211792
005-189.jpg,35.0,56.9,2.061091899871826
001-63.jpg,50.5,56.2,2.0721559524536133
001-62.jpg,54.1,43.7,2.067532777786255
001-89.jpg,58.7,41.3,2.0724730491638184
039-99.jpg,54.4,44.8,2.0898358821868896
019-145.jpg,55.3,46.9,2.0951638221740723
001-143.jpg,45.1,46.6,2.1012978553771973
084-122.jpg,50.3,46.2,2.134253740310669
019-227.jpg,73.9,43.9,2.242339849472046
013-66.jpg,32.3,44.6,2.0983920097351074
001-231.jpg,40.7,47.8,2.0723471641540527
020-43.jpg,46.2,45.7,2.2406461238861084
020-80.jpg,41.1,44.8,2.089498996734619
075-43.jpg,45.1,46.4,2.105530261993408
002-36.jpg,26.7,49.1,2.0829620361328125
002-126.jpg,42.6,47.0,2.1075639724731445
019-154.jpg,39.7,46.0,2.0992929935455322
045-193.jpg,34.5,45.5,2.1234848499298096
020-6.jpg,47.7,46.2,2.099759817123413
006-104.jpg,25.4,42.7,2.0961461067199707
045-230.jpg,18.0,46.6,2.0876810550689697
001-144.jpg,28.3,48.1,2.0754308700561523
005-206.jpg,16.0,48.6,2.0830650329589844
001-232.jpg,19.3,47.2,2.0695607662200928
001-64.jpg,53.7,41.5,2.114311933517456
001-70.jpg,41.4,45.5,2.0863449573516846
005-171.jpg,30.2,45.6,2.1026008129119873
001-233.jpg,28.4,41.9,2.068774938583374
002-35.jpg,38.4,48.4,2.061474084854126
005-14.jpg,22.9,43.1,2.082690954208374
