Image Name,CPU Usage (%),Memory Usage (KB),Runtime (seconds)
020-117.jpg,2.66516375541687,34439086.7,4.4
013-48.jpg,2.08396577835083,79282093.5,4.5
001-196.jpg,2.0793871879577637,65093549.5,3.0
019-147.jpg,2.075209856033325,68222893.7,3.9
038-105.jpg,2.089205026626587,68681645.7,4.8
001-60.jpg,2.081496000289917,57491373.8,5.2
001-61.jpg,2.07662296295166,56033198.3,4.3
002-30.jpg,2.0760819911956787,70221741.7,5.1
012-108.jpg,2.0795352458953857,33062830.3,4.2
019-146.jpg,2.074439764022827,62095278.1,3.5
001-197.jpg,2.0879509449005127,55492526.5,4.6
027-41_2.jpg,2.0760979652404785,35258286.2,4.5
030-100.jpg,2.0781540870666504,43155374.7,6.8
001-142.jpg,2.071309804916382,47021998.5,4.7
030-80.jpg,2.071347951889038,52789166.3,3.3
001-88.jpg,2.068676710128784,62521263.6,3.6
005-189.jpg,2.094374895095825,40320943.6,3.7
001-63.jpg,2.0783307552337646,69337006.8,4.2
001-62.jpg,2.0825767517089844,66715567.7,2.5
001-89.jpg,2.0788378715515137,66437039.0,10.2
039-99.jpg,2.085088014602661,36126638.7,1.6
019-145.jpg,2.083228826522827,40419246.7,2.5
001-143.jpg,2.0763518810272217,62275502.7,3.7
084-122.jpg,2.083073854446411,46055342.9,2.6
019-227.jpg,2.082468032836914,37257134.9,2.9
013-66.jpg,2.083773136138916,99336110.9,25.5
001-231.jpg,2.132472038269043,44679086.8,2.8
020-43.jpg,2.0691308975219727,37027759.7,3.9
020-80.jpg,2.0800819396972656,41435055.8,4.4
075-43.jpg,2.0818240642547607,60850095.6,5.5
002-36.jpg,2.0724589824676514,65011631.7,6.3
002-126.jpg,2.0913379192352295,42532782.8,7.0
019-154.jpg,2.101868152618408,70254510.3,4.4
045-193.jpg,2.085200786590576,57671597.7,6.1
020-6.jpg,2.0793228149414062,38715309.6,4.8
006-104.jpg,2.076894998550415,64749486.0,7.2
045-230.jpg,2.091787099838257,42074029.6,6.1
001-144.jpg,2.083400011062622,66060206.1,5.4
005-206.jpg,2.0772910118103027,44646318.1,4.3
001-232.jpg,2.0691661834716797,50331566.0,3.6
001-64.jpg,2.0741379261016846,43728814.1,3.8
001-70.jpg,2.079622983932495,57311150.0,4.5
005-171.jpg,2.0739121437072754,37797806.1,4.3
001-233.jpg,2.089966058731079,55001006.1,3.1
002-35.jpg,2.078064203262329,47513518.2,2.7
005-14.jpg,2.073129892349243,44400558.1,5.2
037-59.jpg,2.0830960273742676,70680494.2,4.0
001-151.jpg,2.086474895477295,59555758.3,2.5
006-105.jpg,2.0744972229003906,39894958.2,6.7
019-209.jpg,2.081124782562256,62488494.1,3.5
001-122.jpg,2.068176031112671,73564078.1,4.4
075-167.jpg,2.0841007232666016,56999854.5,3.4
075-173.jpg,2.0756771564483643,15564718.3,3.8
002-52.jpg,2.0872042179107666,39550893.5,12.5
075-198.jpg,2.2411439418792725,62160813.9,10.8
002-156.jpg,2.0887510776519775,47988654.9,8.3
012-94.jpg,2.0863449573516846,45137838.0,7.0
012-95.jpg,2.080681085586548,54575022.2,6.5
018-108.jpg,2.104856014251709,66338731.1,23.7
005-66.jpg,2.142210006713867,44416939.5,8.2
002-157.jpg,2.0877509117126465,42909612.7,13.8
089-60.jpg,2.0989041328430176,31817644.3,5.3
002-53.jpg,2.0783982276916504,34750380.7,7.8
002-90.jpg,2.0970098972320557,45858731.5,6.0
075-172.jpg,2.127185821533203,34750379.0,5.8
075-166.jpg,2.094486713409424,62422955.9,5.1
001-123.jpg,2.084289073944092,34209708.4,4.4
036-80.jpg,2.0898470878601074,71319468.3,2.5
003-6.jpg,2.0836143493652344,60030892.3,3.4
037-123.jpg,2.07759690284729,59899820.3,3.0
028-213.jpg,2.0782618522644043,43368364.2,5.1
075-170.jpg,2.0906548500061035,41189292.2,4.0
002-86.jpg,2.083076000213623,61587372.4,6.8
075-164.jpg,2.0845651626586914,47955884.4,6.2
019-133.jpg,2.109595775604248,18857900.7,5.9
002-196.jpg,2.09782338142395,50102189.0,6.4
002-51.jpg,2.086237907409668,60604332.3,6.3
002-155.jpg,2.0820200443267822,54034348.0,12.4
012-97.jpg,2.131110191345215,60178347.5,6.1
005-101.jpg,2.083035945892334,55721901.6,10.5
013-192.jpg,2.0800600051879883,47742892.6,9.0
012-96.jpg,2.0914249420166016,75202476.8,12.1
006-202.jpg,2.0767810344696045,53575596.2,9.9
002-50.jpg,2.158581018447876,72548268.7,7.8
019-126.jpg,2.0763909816741943,42287021.8,5.5
002-197.jpg,2.0850412845611572,55115693.7,3.3
019-132.jpg,2.0882201194763184,55377836.6,6.0
002-87.jpg,2.124217987060547,65224620.0,4.3
075-165.jpg,2.078687906265259,48988076.9,9.9
030-21.jpg,2.14566707611084,63291307.8,10.3
075-171.jpg,2.0809731483459473,60784556.2,5.7
001-108.jpg,2.1496758460998535,58179500.1,6.3
003-7.jpg,2.083401918411255,34979755.8,4.5
003-14.jpg,2.077383041381836,65355692.0,5.3
001-124.jpg,2.1100399494171143,18890667.4,14.3
019-136.jpg,2.0834851264953613,46137260.4,6.7
075-175.jpg,2.111750841140747,69042091.3,8.4
002-83.jpg,2.0751049518585205,64782251.8,6.1
002-68.jpg,2.0946078300476074,39944108.5,7.3
002-178.jpg,2.1050209999084473,64094124.3,9.8
005-49.jpg,2.0835049152374268,69959596.0,9.8
012-93.jpg,2.144568920135498,63913899.4,13.7
005-48.jpg,2.0927090644836426,59326381.2,7.2
002-69.jpg,2.0871622562408447,37699501.3,5.5
002-82.jpg,2.08522891998291,59686829.3,5.7
075-174.jpg,2.0846409797668457,52166573.5,10.1
019-123.jpg,2.0809929370880127,48365485.0,5.8
019-137.jpg,2.098299026489258,37601197.0,4.5
003-15.jpg,2.081561803817749,55738284.8,6.4
019-135.jpg,2.088052988052368,63504300.9,3.4
075-176.jpg,2.0787429809570312,70614956.9,4.1
075-189.jpg,2.0845136642456055,45875116.4,27.1
012-91.jpg,2.126322031021118,41156524.6,7.9
013-156.jpg,2.0842018127441406,31997868.4,4.8
075-188.jpg,2.0846478939056396,63487916.6,5.1
076-99.jpg,2.0847361087799072,56147884.5,5.4
075-177.jpg,2.0781030654907227,67108781.2,7.3
075-163.jpg,2.0969018936157227,39223212.2,5.5
019-134.jpg,2.098510980606079,68206508.1,8.2
063-103.jpg,2.073491096496582,49233836.0,7.8
075-185.jpg,2.105109930038452,60686251.8,21.0
002-67.jpg,2.100897789001465,39288748.0,9.5
075-191.jpg,2.11981201171875,33111980.4,11.7
002-177.jpg,2.0890119075775146,52838317.0,9.9
018-100.jpg,2.1261720657348633,36847532.3,4.3
018-101.jpg,2.0675811767578125,36749229.3,3.4
005-136.jpg,2.097285032272339,58425260.6,3.5
002-162.jpg,2.09037709236145,56491948.5,5.8
089-41.jpg,2.085913896560669,41353132.9,4.2
075-190.jpg,2.0841431617736816,49708973.0,3.5
075-184.jpg,2.0849578380584717,58867628.7,4.8
002-66.jpg,2.120408773422241,52953004.6,5.4
019-138.jpg,2.1144771575927734,53428140.6,4.3
030-156.jpg,2.085089921951294,37814188.7,4.1
002-216.jpg,2.080604076385498,36421548.9,7.8
037-102.jpg,2.1064000129699707,49397676.7,11.6
021-93.jpg,2.0955488681793213,41516972.2,4.7
089-80.jpg,2.0760819911956787,51068845.2,7.2
075-179.jpg,2.0918569564819336,64552876.7,9.9
075-192.jpg,2.108109712600708,74579884.1,6.5
075-186.jpg,2.2158069610595703,42155949.3,51.5
018-103.jpg,2.161782741546631,37207979.9,9.7
