Image Name,CPU Usage (%),Memory Usage (KB),Runtime (seconds)
020-117.jpg,45.0,439.9,2.4985461235046387
013-48.jpg,31.8,422.4,2.1527700424194336
001-196.jpg,59.9,418.9,2.136641025543213
019-147.jpg,42.4,418.6,2.138320207595825
038-105.jpg,35.2,418.9,2.0622847080230713
001-60.jpg,23.5,419.2,2.051126003265381
001-61.jpg,49.9,421.4,2.056914806365967
002-30.jpg,28.3,423.0,2.154827833175659
012-108.jpg,23.5,425.5,2.0874581336975098
019-146.jpg,16.7,429.9,2.081794023513794
001-197.jpg,21.9,426.6,2.068105936050415
027-41_2.jpg,26.7,427.2,2.0750019550323486
030-100.jpg,26.7,419.2,2.165062189102173
001-142.jpg,25.0,419.8,2.0538461208343506
030-80.jpg,29.6,419.0,2.0680551528930664
001-88.jpg,29.4,418.7,2.06889009475708
005-189.jpg,76.4,422.6,2.0847020149230957
001-63.jpg,57.4,419.9,2.31253719329834
001-62.jpg,35.5,421.1,2.1323559284210205
001-89.jpg,26.7,428.5,2.0778539180755615
039-99.jpg,29.0,419.3,2.1325759887695312
019-145.jpg,24.8,424.3,2.0678019523620605
001-143.jpg,23.2,427.5,2.0841891765594482
084-122.jpg,24.1,422.8,2.089534044265747
019-227.jpg,21.2,420.4,2.0643739700317383
013-66.jpg,34.6,421.0,2.170665979385376
001-231.jpg,40.5,422.7,2.1279330253601074
020-43.jpg,32.6,419.3,2.1507880687713623
020-80.jpg,20.9,424.4,2.0850260257720947
075-43.jpg,23.1,426.1,2.08976411819458
002-36.jpg,24.0,422.5,2.138792037963867
002-126.jpg,28.4,425.9,2.061760902404785
019-154.jpg,25.3,419.2,2.190558910369873
045-193.jpg,24.4,418.8,2.0640671253204346
020-6.jpg,22.2,422.2,2.1559410095214844
006-104.jpg,23.1,423.0,2.0676867961883545
045-230.jpg,28.5,422.2,2.126713991165161
001-144.jpg,23.0,426.0,2.0724339485168457
005-206.jpg,22.3,428.3,2.113687753677368
001-232.jpg,22.6,428.2,2.0663559436798096
001-64.jpg,23.9,420.7,2.073745012283325
001-70.jpg,22.9,419.8,2.087580919265747
005-171.jpg,24.6,419.4,2.0664539337158203
001-233.jpg,40.9,423.7,2.1221580505371094
002-35.jpg,31.7,419.6,2.1479058265686035
005-14.jpg,30.1,418.0,2.1368329524993896
037-59.jpg,25.2,418.5,2.0654029846191406
001-151.jpg,19.8,426.4,2.0690340995788574
006-105.jpg,22.4,426.5,2.0629639625549316
019-209.jpg,23.0,426.6,2.0637688636779785
001-122.jpg,23.5,430.5,2.087722063064575
075-167.jpg,21.7,431.6,2.0676631927490234
075-173.jpg,21.5,430.7,2.070683240890503
002-52.jpg,21.5,432.6,2.0685219764709473
075-198.jpg,21.9,433.0,2.0651910305023193
002-156.jpg,56.4,427.7,2.080775737762451
012-94.jpg,84.5,422.8,2.0700039863586426
012-95.jpg,96.1,422.5,2.0616419315338135
018-108.jpg,21.0,422.6,2.051407814025879
005-66.jpg,22.8,422.9,2.0533409118652344
002-157.jpg,76.3,422.9,2.0528688430786133
089-60.jpg,14.9,426.8,2.072295904159546
002-53.jpg,19.6,427.0,2.066681146621704
002-90.jpg,20.1,428.6,2.0679590702056885
075-172.jpg,38.8,427.9,2.0474209785461426
075-166.jpg,51.4,423.1,2.0730817317962646
001-123.jpg,33.0,422.5,2.2136669158935547
036-80.jpg,31.3,424.3,2.069169759750366
003-6.jpg,36.0,423.8,2.1641337871551514
037-123.jpg,35.7,424.7,2.063560962677002
028-213.jpg,31.9,424.4,2.138263702392578
075-170.jpg,65.6,420.2,2.227821111679077
002-86.jpg,39.8,401.6,2.1479239463806152
