Image Name,CPU Usage (%),Memory Usage (KB),Runtime (seconds)
020-117.jpg,40.2,120.1,2.249549150466919
013-48.jpg,28.3,95.8,2.0674400329589844
001-196.jpg,23.9,96.7,2.0671229362487793
019-147.jpg,39.7,109.4,2.058288335800171
038-105.jpg,31.8,67.6,2.07625412940979
001-60.jpg,28.2,65.6,2.0664470195770264
001-61.jpg,19.4,64.2,2.0638999938964844
002-30.jpg,21.9,68.2,2.072849988937378
012-108.jpg,26.9,68.1,2.0664713382720947
019-146.jpg,23.5,68.0,2.076446056365967
001-197.jpg,22.9,68.1,2.068162202835083
027-41_2.jpg,5.0,70.6,2.0750226974487305
030-100.jpg,19.8,68.8,2.066087007522583
001-142.jpg,31.7,68.3,2.068037271499634
030-80.jpg,11.2,64.5,2.078094720840454
001-88.jpg,10.7,68.7,2.0654940605163574
005-189.jpg,14.3,70.9,2.059561014175415
001-63.jpg,15.8,70.0,2.0614640712738037
001-62.jpg,10.1,66.8,2.0568690299987793
001-89.jpg,11.9,66.8,2.0663249492645264
039-99.jpg,11.3,63.8,2.0643088817596436
019-145.jpg,10.4,68.7,2.071359872817993
001-143.jpg,13.7,68.6,2.0567429065704346
084-122.jpg,45.1,68.3,2.08742094039917
019-227.jpg,36.7,66.0,2.07696795463562
013-66.jpg,16.3,63.8,2.072330951690674
001-231.jpg,9.9,65.1,2.069650888442993
020-43.jpg,23.3,71.3,2.166215181350708
020-80.jpg,6.9,74.0,2.090059995651245
075-43.jpg,9.2,75.1,2.0710902214050293
002-36.jpg,8.1,68.5,2.0789871215820312
002-126.jpg,24.3,67.5,2.073391914367676
019-154.jpg,17.6,67.4,2.06767201423645
045-193.jpg,23.0,65.3,2.0672850608825684
020-6.jpg,28.9,68.2,2.0677900314331055
006-104.jpg,6.0,65.9,2.0715630054473877
045-230.jpg,6.3,63.7,2.060009002685547
001-144.jpg,18.0,63.8,2.0572187900543213
005-206.jpg,18.9,63.5,2.0567879676818848
001-232.jpg,4.7,63.5,2.0567338466644287
001-64.jpg,24.6,69.0,2.0537121295928955
001-70.jpg,32.1,70.6,2.0983991622924805
005-171.jpg,16.1,65.5,2.1774721145629883
