Image Name,CPU Usage (%),Memory Usage (KB),Runtime (seconds)
020-117.jpg,24.2,185.3,2.217740058898926
013-48.jpg,17.2,170.3,2.048830986022949
001-196.jpg,28.8,155.6,2.034843921661377
019-147.jpg,22.5,152.0,2.0929129123687744
038-105.jpg,12.7,152.6,2.0450708866119385
001-60.jpg,23.1,155.8,2.0763070583343506
001-61.jpg,13.5,155.0,2.044952154159546
002-30.jpg,9.0,155.7,2.0696749687194824
012-108.jpg,10.3,155.5,2.042693853378296
019-146.jpg,54.9,156.7,2.0385501384735107
001-197.jpg,20.9,155.5,2.101724863052368
027-41_2.jpg,13.4,155.2,2.034904956817627
030-100.jpg,20.8,160.2,2.0463008880615234
001-142.jpg,16.4,156.8,2.031203031539917
030-80.jpg,16.6,154.6,2.030611991882324
001-88.jpg,18.1,154.7,2.073664903640747
005-189.jpg,7.5,152.6,2.0316009521484375
001-63.jpg,7.4,158.0,2.0607547760009766
001-62.jpg,11.0,156.0,2.0432610511779785
001-89.jpg,57.8,154.1,2.0512311458587646
039-99.jpg,48.8,155.9,2.053462028503418
019-145.jpg,30.0,156.6,2.0549020767211914
001-143.jpg,31.6,153.1,2.039954900741577
084-122.jpg,34.1,152.9,2.0602869987487793
019-227.jpg,73.6,153.0,2.145660877227783
013-66.jpg,35.1,153.4,2.085705041885376
001-231.jpg,43.3,152.9,2.1286699771881104
020-43.jpg,62.5,153.6,2.878325939178467
020-80.jpg,49.2,152.7,2.1670572757720947
075-43.jpg,51.0,152.6,2.4399547576904297
002-36.jpg,53.3,153.7,2.5183520317077637
002-126.jpg,35.3,154.3,2.105545997619629
019-154.jpg,18.9,155.0,2.048166036605835
045-193.jpg,17.4,155.1,2.0597739219665527
020-6.jpg,20.2,154.4,2.0440969467163086
006-104.jpg,9.0,155.9,2.04990816116333
045-230.jpg,6.0,158.8,2.02671217918396
001-144.jpg,8.9,157.8,2.039262056350708
005-206.jpg,8.2,156.4,2.0518710613250732
001-232.jpg,17.2,158.3,2.039271831512451
001-64.jpg,5.5,153.9,2.1394433975219727
001-70.jpg,30.7,155.1,2.044074296951294
005-171.jpg,9.3,152.8,2.0856058597564697
001-233.jpg,7.4,155.6,2.0393640995025635
002-35.jpg,7.3,155.9,2.0607872009277344
005-14.jpg,3.1,153.0,2.038050651550293
037-59.jpg,13.9,153.1,2.0408499240875244
001-151.jpg,4.9,153.2,2.0602786540985107
006-105.jpg,15.5,152.9,2.042692184448242
019-209.jpg,13.8,153.0,2.0750060081481934
001-122.jpg,4.3,153.0,2.0419368743896484
075-167.jpg,3.5,152.8,2.0703470706939697
075-173.jpg,47.0,152.7,2.0388081073760986
002-52.jpg,9.7,151.9,2.066931962966919
075-198.jpg,10.5,152.1,2.0262222290039062
002-156.jpg,12.5,153.5,2.0909459590911865
012-94.jpg,20.3,154.0,2.0329110622406006
012-95.jpg,12.1,149.6,2.198770046234131
018-108.jpg,13.2,152.6,2.111346960067749
005-66.jpg,11.0,153.1,2.0481011867523193
002-157.jpg,23.0,154.7,2.0329411029815674
089-60.jpg,25.2,131.3,2.106626033782959
002-53.jpg,33.5,132.5,2.082155227661133
002-90.jpg,39.5,130.1,2.1019949913024902
075-172.jpg,41.1,130.8,2.1083009243011475
075-166.jpg,47.1,131.2,2.1122140884399414
001-123.jpg,42.6,130.3,2.125128984451294
036-80.jpg,52.7,130.6,2.105973958969116
003-6.jpg,53.4,131.3,2.0883448123931885
037-123.jpg,36.5,130.3,2.127108097076416
028-213.jpg,24.8,132.5,2.043325901031494
075-170.jpg,24.9,132.5,2.0417490005493164
002-86.jpg,28.9,130.3,2.0253398418426514
075-164.jpg,29.8,134.5,2.042451858520508
019-133.jpg,25.4,137.6,2.042239189147949
002-196.jpg,26.7,141.5,2.048907995223999
002-51.jpg,33.4,135.8,2.094032049179077
002-155.jpg,29.6,137.0,2.0370709896087646
012-97.jpg,26.2,132.4,2.0437097549438477
005-101.jpg,27.5,132.6,2.0728800296783447
013-192.jpg,37.0,135.5,2.0394186973571777
012-96.jpg,76.3,136.8,2.0345911979675293
006-202.jpg,10.5,129.8,2.091071128845215
002-50.jpg,12.6,129.8,2.107171058654785
019-126.jpg,16.6,131.3,2.0648269653320312
002-197.jpg,8.9,131.5,2.061141014099121
019-132.jpg,36.0,131.2,2.1013877391815186
002-87.jpg,11.7,129.5,2.080904960632324
075-165.jpg,12.1,132.8,2.030750036239624
030-21.jpg,21.9,129.6,2.101972818374634
075-171.jpg,9.8,131.2,2.1070821285247803
001-108.jpg,15.9,129.5,2.0902891159057617
003-7.jpg,9.4,130.3,2.0470101833343506
003-14.jpg,5.9,130.5,2.060249090194702
001-124.jpg,9.5,134.0,2.042358160018921
019-136.jpg,10.1,133.5,2.0425660610198975
075-175.jpg,14.4,131.0,2.0925087928771973
002-83.jpg,19.0,130.3,2.0372469425201416
002-68.jpg,6.8,129.7,2.0696120262145996
002-178.jpg,14.8,131.0,2.0307939052581787
005-49.jpg,20.1,129.7,2.088602304458618
012-93.jpg,38.9,130.6,2.0670268535614014
005-48.jpg,13.7,130.8,2.0407490730285645
002-69.jpg,12.6,135.2,2.0318078994750977
002-82.jpg,11.6,139.5,2.0262861251831055
075-174.jpg,16.2,136.6,2.0287530422210693
019-123.jpg,20.3,141.3,2.0296499729156494
019-137.jpg,24.8,141.4,2.0336360931396484
003-15.jpg,25.0,145.8,2.0521011352539062
019-135.jpg,33.1,137.2,2.0670738220214844
075-176.jpg,76.5,132.3,2.0491631031036377
075-189.jpg,26.9,130.9,2.1787688732147217
012-91.jpg,38.3,132.9,2.040022134780884
013-156.jpg,46.6,132.1,2.0874900817871094
075-188.jpg,30.6,130.6,2.214022159576416
076-99.jpg,32.5,134.8,2.034010887145996
075-177.jpg,29.0,130.7,2.072114944458008
075-163.jpg,25.3,133.4,2.0304009914398193
019-134.jpg,56.9,131.9,2.0765671730041504
063-103.jpg,59.6,130.5,2.1137421131134033
075-185.jpg,34.9,129.6,2.0981197357177734
002-67.jpg,32.8,130.4,2.03937029838562
075-191.jpg,44.9,130.6,2.0674619674682617
002-177.jpg,37.9,133.1,2.0383141040802
018-100.jpg,32.1,130.3,2.0991058349609375
018-101.jpg,26.5,131.5,2.0429937839508057
005-136.jpg,28.4,131.9,2.0625877380371094
002-162.jpg,29.7,133.6,2.0494587421417236
089-41.jpg,27.5,136.1,2.0664660930633545
075-190.jpg,37.6,133.1,2.044555902481079
075-184.jpg,29.5,130.6,2.1207082271575928
002-66.jpg,30.4,132.6,2.0518040657043457
019-138.jpg,24.5,132.2,2.035792827606201
030-156.jpg,19.8,131.2,2.0535030364990234
002-216.jpg,21.0,131.2,2.03092098236084
037-102.jpg,11.5,130.6,2.0312180519104004
021-93.jpg,14.2,129.6,2.055878162384033
089-80.jpg,14.3,131.8,2.0311107635498047
075-179.jpg,17.7,130.3,2.108581781387329
075-192.jpg,58.4,130.6,2.059237241744995
075-186.jpg,17.9,130.3,2.1103999614715576
018-103.jpg,17.1,131.7,2.043856143951416
001-35.jpg,15.7,132.0,2.1165387630462646
001-34.jpg,11.5,133.5,2.1235828399658203
018-102.jpg,5.8,134.3,2.0460000038146973
002-65.jpg,9.0,134.5,2.0911810398101807
075-187.jpg,9.4,133.2,2.0493650436401367
020-221.jpg,12.6,131.5,2.0808000564575195
075-193.jpg,8.3,130.0,2.066776990890503
028-233.jpg,9.1,131.8,2.039747714996338
006-169.jpg,10.3,130.7,2.0845577716827393
006-186.jpg,9.0,129.8,2.0354669094085693
042-41.jpg,13.4,129.5,2.062407970428467
013-30.jpg,15.2,130.4,2.0949039459228516
023-44.jpg,14.1,129.8,2.141049861907959
005-83.jpg,30.0,132.5,2.038444757461548
075-168.jpg,19.9,130.0,2.089384078979492
002-49.jpg,10.4,129.9,2.068195104598999
075-197.jpg,10.1,130.3,2.032136917114258
075-183.jpg,16.6,130.8,2.0977509021759033
018-106.jpg,31.1,130.5,2.1605591773986816
005-119.jpg,23.9,130.0,2.0914909839630127
013-174.jpg,21.8,132.5,2.0272297859191895
033-97.jpg,31.3,130.3,2.089125156402588
005-118.jpg,29.4,130.9,2.106553077697754
075-182.jpg,32.1,133.8,2.030609130859375
075-196.jpg,27.4,130.7,2.103555202484131
002-158.jpg,27.7,132.0,2.041895866394043
075-169.jpg,87.4,129.6,2.0373690128326416
020-152.jpg,40.6,126.9,2.3121821880340576
006-185.jpg,36.6,131.0,2.0820229053497314
037-104.jpg,27.9,135.9,2.0512709617614746
002-89.jpg,35.8,135.8,2.1131510734558105
075-180.jpg,34.8,132.4,2.0841872692108154
075-194.jpg,30.4,129.9,2.082962989807129
006-218.jpg,22.2,130.2,2.029310941696167
012-98.jpg,33.7,130.2,2.043236017227173
001-33.jpg,8.8,130.6,2.085542917251587
033-95.jpg,21.5,132.5,2.0452959537506104
001-32.jpg,28.9,128.8,2.089682102203369
012-99.jpg,24.3,127.8,2.225644111633301
075-195.jpg,10.5,130.4,2.086705207824707
006-219.jpg,16.0,132.6,2.031859874725342
075-181.jpg,11.0,132.2,2.058302879333496
002-198.jpg,15.4,130.3,2.040926933288574
002-88.jpg,13.6,130.2,2.0809378623962402
006-153.jpg,11.6,130.6,2.0596630573272705
002-211.jpg,12.1,129.8,2.0404059886932373
006-120.jpg,11.3,130.4,2.0801689624786377
001-160.jpg,17.9,130.4,2.0364909172058105
030-61.jpg,32.8,130.9,2.085334062576294
075-119.jpg,19.9,132.0,2.0666890144348145
005-31.jpg,11.7,131.8,2.040813684463501
001-216.jpg,9.2,129.7,2.060810089111328
005-154.jpg,34.4,131.4,2.0312159061431885
001-82.jpg,51.7,130.7,2.0763018131256104
001-69.jpg,56.4,130.0,2.101228952407837
001-54.jpg,56.1,121.3,3.196765899658203
